CMDLINE autosubmit -lc DEBUG run a00r
MEM 133.167969 1789046140.7703
MEM 133.167969 1789046140.8725
MEM 133.167969 1789046140.9729
MEM 133.167969 1789046141.0733
MEM 133.167969 1789046141.1741
MEM 133.167969 1789046141.2758
MEM 133.167969 1789046141.3764
MEM 133.167969 1789046141.4777
MEM 133.167969 1789046141.5814
MEM 133.167969 1789046141.6820
MEM 133.167969 1789046141.7828
MEM 133.167969 1789046141.8864
MEM 133.167969 1789046141.9881
MEM 133.167969 1789046142.0886
MEM 133.167969 1789046142.1911
MEM 133.167969 1789046142.2915
MEM 133.167969 1789046142.3921
MEM 133.167969 1789046142.4931
MEM 133.167969 1789046142.5935
MEM 133.167969 1789046142.6951
MEM 133.167969 1789046142.7977
MEM 133.167969 1789046142.9006
MEM 133.167969 1789046143.0013
MEM 133.167969 1789046143.1026
MEM 133.167969 1789046143.2037
MEM 133.167969 1789046143.3046
MEM 133.167969 1789046143.4055
MEM 133.167969 1789046143.5064
MEM 133.167969 1789046143.6076
MEM 133.167969 1789046143.7083
MEM 133.167969 1789046143.8104
MEM 133.167969 1789046143.9111
MEM 133.167969 1789046144.0118
MEM 133.167969 1789046144.1131
MEM 133.167969 1789046144.2145
MEM 133.167969 1789046144.3197
MEM 133.167969 1789046144.4213
MEM 133.167969 1789046144.5217
MEM 133.167969 1789046144.6228
MEM 133.167969 1789046144.7236
MEM 133.167969 1789046144.8265
MEM 133.167969 1789046144.9281
MEM 133.167969 1789046145.0304
MEM 133.167969 1789046145.1343
MEM 133.167969 1789046145.2348
MEM 133.167969 1789046145.3380
MEM 133.167969 1789046145.4394
MEM 133.167969 1789046145.5399
MEM 133.167969 1789046145.6465
MEM 133.167969 1789046145.7528
MEM 133.167969 1789046145.8534
MEM 133.167969 1789046145.9537
MEM 133.167969 1789046146.0543
MEM 133.167969 1789046146.1557
MEM 133.167969 1789046146.2566
MEM 133.167969 1789046146.3576
MEM 133.167969 1789046146.4604
MEM 133.167969 1789046146.5614
MEM 133.167969 1789046146.6617
MEM 133.167969 1789046146.7625
MEM 133.167969 1789046146.8635
MEM 133.167969 1789046146.9640
MEM 133.167969 1789046147.0649
MEM 133.167969 1789046147.1663
MEM 133.167969 1789046147.2670
MEM 133.167969 1789046147.3677
MEM 133.167969 1789046147.4682
MEM 133.167969 1789046147.5691
MEM 133.167969 1789046147.6729
MEM 133.167969 1789046147.7735
MEM 133.167969 1789046147.8752
MEM 133.167969 1789046147.9766
MEM 133.167969 1789046148.0847
MEM 133.187500 1789046148.1850
MEM 133.187500 1789046148.2865
MEM 133.187500 1789046148.3868
MEM 133.187500 1789046148.4880
MEM 133.187500 1789046148.5884
MEM 133.187500 1789046148.6888
MEM 133.187500 1789046148.7896
MEM 133.187500 1789046148.8918
MEM 133.187500 1789046148.9938
MEM 133.187500 1789046149.0943
MEM 133.187500 1789046149.1954
MEM 133.187500 1789046149.2958
MEM 133.187500 1789046149.3963
MEM 133.187500 1789046149.4978
MEM 133.187500 1789046149.5986
MEM 133.187500 1789046149.6993
MEM 133.187500 1789046149.7996
MEM 133.187500 1789046149.9000
MEM 133.187500 1789046150.0004
MEM 133.187500 1789046150.1011
MEM 133.187500 1789046150.2024
MEM 133.187500 1789046150.3027
MEM 133.187500 1789046150.4040
MEM 133.187500 1789046150.5045
MEM 133.187500 1789046150.6048
MEM 133.187500 1789046150.7058
MEM 133.187500 1789046150.8068
MEM 133.191406 1789046150.9087
MEM 133.191406 1789046151.0093
MEM 133.199219 1789046151.1100
MEM 133.199219 1789046151.2106
MEM 133.199219 1789046151.3115
MEM 133.199219 1789046151.4123
MEM 133.199219 1789046151.5143
